date,price,volume,change_rate
2014-06-13,194.13,82017278.0,0.30484654335021233
2014-06-16,194.29,87424332.0,0.082418997578948
2014-06-17,194.83,84833876.0,0.2779350455504703
2014-06-18,196.26,105266767.0,0.7339732074115757
2014-06-19,196.48,85928920.0,0.11209619891980882
2014-06-20,195.94,100587108.0,-0.27483713355048733
2014-06-23,195.88,70611486.0,-0.030621618862913813
2014-06-24,194.7,96236917.0,-0.6024096385542244
2014-06-25,195.58,82781912.0,0.451977401129966
2014-06-26,195.44,84311822.0,-0.07158196134574579
2014-06-27,195.82,71453616.0,0.1944330740892397
2014-06-30,195.72,70504228.0,-0.051067306710239624
2014-07-01,197.03,90470121.0,0.6693235234007888
2014-07-02,197.23,52474832.0,0.10150738466223608
2014-07-03,198.2,52938832.0,0.4918115905288234
2014-07-07,197.51,61696447.0,-0.3481331987891023
2014-07-08,196.24,108142552.0,-0.6430054174472066
2014-07-09,197.12,72992322.0,0.4484304932735439
2014-07-10,196.34,99040407.0,-0.39569805194805685
2014-07-11,196.61,64243410.0,0.13751655291840414
2014-07-14,197.6,58657919.0,0.5035349168404313
2014-07-15,197.23,111346230.0,-0.18724696356275938
2014-07-16,197.96,80073242.0,0.3701262485423129
2014-07-17,195.71,145398459.0,-1.1365932511618548
2014-07-18,197.71,124330419.0,1.0219201880333095
2014-07-21,197.34,67591618.0,-0.18714278488696223
2014-07-22,198.2,67677602.0,0.43579608796999736
2014-07-23,198.64,65611830.0,0.2219979818365303
2014-07-24,198.65,56888093.0,0.005034232782930026
2014-07-25,197.72,76837257.0,-0.4681600805436781
2014-07-28,197.8,69258785.0,0.04046125834513692
2014-07-29,196.95,80466351.0,-0.4297269969666395
2014-07-30,196.98,104222452.0,0.015232292460010122
2014-07-31,193.09,183479441.0,-1.9748197786577215
2014-08-01,192.5,189260864.0,-0.30555699414780424
2014-08-04,193.89,91340487.0,0.7220779220779239
2014-08-05,192.01,152690379.0,-0.9696219505905379
2014-08-06,192.07,94818317.0,0.031248372480607856
2014-08-07,191.03,135733421.0,-0.5414692560004153
2014-08-08,193.24,117014384.0,1.1568863529288542
2014-08-11,193.8,74543691.0,0.2897950734837451
2014-08-12,193.53,73631640.0,-0.13931888544892468
2014-08-13,194.84,68926041.0,0.6768976386090086
2014-08-14,195.76,57370793.0,0.4721823034284478
2014-08-15,195.72,139950669.0,-0.02043318348998735
2014-08-18,197.36,75424360.0,0.8379317392193109
2014-08-19,198.39,59134709.0,0.5218889339278387
2014-08-20,198.92,72762541.0,0.26715056202428755
2014-08-21,199.5,67790690.0,0.29157450231249715
2014-08-22,199.19,76107359.0,-0.15538847117794186
2014-08-25,200.2,63855022.0,0.5070535669461362
2014-08-26,200.33,47298324.0,0.06493506493507883
2014-08-27,200.25,47873708.0,-0.03993410872061842
2014-08-28,200.14,58330373.0,-0.054931335830221695
2014-08-29,200.71,65906598.0,0.2848006395523184
2014-09-02,200.61,72425793.0,-0.04982312789596488
2014-09-03,200.5,57461742.0,-0.05483276008175775
2014-09-04,200.21,85236442.0,-0.14463840399001615
2014-09-05,201.11,102176784.0,0.4495279956046261
2014-09-08,200.59,64145745.0,-0.25856496444732757
2014-09-09,199.32,88590876.0,-0.633132259833491
2014-09-10,200.07,67251103.0,0.3762793497892769
2014-09-11,200.3,66823558.0,0.11495976408257835
2014-09-12,199.13,117478516.0,-0.5841238142785921
2014-09-15,198.98,76401421.0,-0.07532767538793728
2014-09-16,200.48,116200722.0,0.753844607498233
2014-09-17,200.75,151265896.0,0.13467677573824055
2014-09-18,201.82,94990300.0,0.5330012453300004
2014-09-19,200.7,121649147.0,-0.5549499554058146
2014-09-22,199.15,125552758.0,-0.7722969606377639
2014-09-23,198.01,111393319.0,-0.572432839568171
2014-09-24,199.56,107275635.0,0.7827887480430284
2014-09-25,196.34,150300028.0,-1.613549809581083
2014-09-26,197.9,103546740.0,0.7945400835285721
2014-09-29,197.54,95111605.0,-0.18191005558363393
2014-09-30,197.02,131302082.0,-0.26323782525057293
2014-10-01,194.35,177797862.0,-1.3551923662572407
2014-10-02,194.38,157285182.0,0.015436068947782822
2014-10-03,196.52,121568769.0,1.1009363103199998
2014-10-06,196.29,104778335.0,-0.1170364339507568
2014-10-07,193.26,147913498.0,-1.5436344184624806
2014-10-08,196.64,186461453.0,1.7489392528200254
2014-10-09,192.74,210704601.0,-1.9833197721724871
2014-10-10,190.54,221908954.0,-1.1414340562415748
2014-10-13,187.41,230938833.0,-1.642699695601968
2014-10-14,187.7,215846527.0,0.15474094231897606
2014-10-15,186.43,380714598.0,-0.6766116142780887
2014-10-16,186.27,270391488.0,-0.08582309714101344
2014-10-17,188.47,214624921.0,1.1810812261770387
2014-10-20,190.3,130010813.0,0.9709768132859509
2014-10-21,194.07,154948579.0,1.9810825013137023
2014-10-22,192.69,151822409.0,-0.7110836296181811
2014-10-23,194.93,154944169.0,1.162488971923814
2014-10-24,196.43,117927286.0,0.7695070025137252
2014-10-27,196.16,82953689.0,-0.13745354579239866
2014-10-28,198.41,106735936.0,1.1470228384991898
2014-10-29,198.11,142557417.0,-0.15120205634795436
2014-10-30,199.38,113329976.0,0.6410579980818731
2014-10-31,201.66,146902554.0,1.14354498946736
2014-11-03,201.77,93734143.0,0.054547257760595436
2014-11-04,201.07,93342777.0,-0.3469296723992765
2014-11-05,202.34,91708574.0,0.6316208285671809
2014-11-06,203.15,107089076.0,0.4003162992982201
2014-11-07,203.34,89539712.0,0.09352695052915472
2014-11-10,203.98,66318964.0,0.31474377889249006
2014-11-11,204.18,54499375.0,0.0980488283164993
2014-11-12,203.96,90120295.0,-0.10774806543245585
2014-11-13,204.19,85357918.0,0.11276720925670336
2014-11-14,204.24,80417514.0,0.02448699740438265
2014-11-17,204.37,80440954.0,0.06365060712887338
2014-11-18,205.55,76068107.0,0.5773841561873105
2014-11-19,205.22,82373009.0,-0.1605448795913511
2014-11-20,205.58,72840326.0,0.17542149887925795
2014-11-21,206.68,142327285.0,0.5350715050102206
